email_id,subject,body,sender,sender_domain,num_urls,num_exclaim,has_html,label
EM00451,Invoice #4254 for the design review,"Hello, please find attached the invoice #4254 for the design review. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Daniel",daniel@atlassian.net,atlassian.net,1,0,0,0
EM00452,Google Workspace Security Alert,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://appleid-support-team.com/twhwhy4h350p3c Let me know if you have any questions. Regards, Google Workspace Billing",security@appleid-support-team.com,appleid-support-team.com,2,0,1,1
EM00453,Schedule change for the client call,"Hi team, sharing notes from today's discussion on the client call. Please review the attached document and add your comments by Friday. Thanks, Wei",wei@hr.company.com,hr.company.com,1,0,1,0
EM00454,Welcome to the office move,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",maria@slack.com,slack.com,0,0,0,0
EM00455,You have a new message from Steam,"Dear User, our records show your payment method has failed. We detected unusual sign-in activity on your account. Update your billing information: http://hdfc-netbanking-secure.in/p6befflz You must act now to avoid additional fees.",service@hdfc-netbanking-secure.in,hdfc-netbanking-secure.in,1,0,1,1
EM00456,Re: Unusual activity detected - Netflix,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://hdfc-netbanking-secure.in/hqnjvdpngwds9y Let me know if you have any questions. Regards, Netflix Billing",account-team@hdfc-netbanking-secure.in,hdfc-netbanking-secure.in,1,0,1,1
EM00457,Team meeting notes - code review,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",daniel@atlassian.net,atlassian.net,0,0,1,0
EM00458,You have a new message from DHL Express,"Hello, we noticed a problem with your last order. Unauthorized access attempt blocked - verify your identity. Update your billing information: http://steam-community-gift.ru/il0mvzmu Sincerely, DHL Express Customer Service",support@steam-community-gift.ru,steam-community-gift.ru,2,0,1,1
EM00459,Your Netflix account has been limited,"Dear user, as part of a routine security review your Netflix account access has been temporarily limited. Please confirm your details here to restore full access: http://amaz0n-security.info/hr3pceo93 We appreciate your prompt attention to this matter.",alert@amaz0n-security.info,amaz0n-security.info,3,0,1,1
EM00460,URGENT: Action required on your HDFC Bank account,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://paypa1-alerts.net/nx39rbsv55ps Let me know if you have any questions. Regards, HDFC Bank Billing",account-team@paypa1-alerts.net,paypa1-alerts.net,1,0,1,1
EM00461,Your holiday schedule order confirmation,"Hi, just a friendly reminder that holiday schedule is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Daniel",daniel@hr.company.com,hr.company.com,0,0,1,0
EM00462,Your Google Workspace account has been limited,"Dear User, our records show your payment method has failed. Your account will be suspended within 24 hours. Log in to secure your account: http://secure-verify-account.com/ulwjtiqwnrhz You must act now to avoid additional fees.",noreply@secure-verify-account.com,secure-verify-account.com,2,0,1,1
EM00463,Verify your DHL Express account now,"Hello, we noticed a problem with your last order. Immediate action required to avoid permanent closure. Track your package here: http://paypa1-alerts.net/fy751yw7nh Sincerely, DHL Express Customer Service",support@paypa1-alerts.net,paypa1-alerts.net,2,0,1,1
EM00464,Re: Unusual activity detected - Microsoft 365,This is an automated message from Microsoft 365. This is your final notice before deactivation. Please confirm your identity now using the link provided: http://secure-verify-account.com/k9tr74qgefq to prevent loss of access to your account and data.,support@secure-verify-account.com,secure-verify-account.com,1,0,1,1
EM00465,Verify your Bank of America account now,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://insta-help-center.com/ye89fx5 Let me know if you have any questions. Regards, Bank of America Billing",account-team@insta-help-center.com,insta-help-center.com,1,0,1,1
EM00466,IRS Security Alert,"ALERT! This is your final notice before deactivation. To avoid disruption, please click here to verify your account by clicking the secure link below: http://bankofamerica-alert.co/2y0oy5 This link will expire soon. IRS Support",noreply@bankofamerica-alert.co,bankofamerica-alert.co,3,1,1,1
EM00467,Welcome to the office move,"Hi, this is urgent - please review and approve the the office move document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Alex",alex@outlook.com,outlook.com,1,0,0,0
EM00468,Verify your IRS account now,"Dear Customer, Unauthorized access attempt blocked - verify your identity. Confirm your identity now: http://amaz0n-security.info/0lsjws1zl Failure to respond within 24 hours will result in permanent suspension of your IRS account. Regards, IRS Security Team",security@amaz0n-security.info,amaz0n-security.info,3,0,1,1
EM00469,Re: the client call feedback,"Hello, please find attached the invoice #9853 for the client call. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Wei",wei@university.edu,university.edu,0,0,0,0
EM00470,Verify your LinkedIn account now,Congratulations! You have been selected to receive a reward from LinkedIn. Update your billing information: http://paypa1-alerts.net/3q0e27zeoqgvz Offer valid for 24 hours only. Do not share this email.,security@paypa1-alerts.net,paypa1-alerts.net,2,1,1,1
EM00471,Team meeting notes - the design review,"Hi team, sharing notes from today's discussion on the design review. Please review the attached document and add your comments by Friday. Thanks, Neha",neha@zoom.us,zoom.us,0,0,0,0
EM00472,Verify your Bank of America account now,"Hello, we noticed a problem with your last order. Your payment could not be processed - update details now. Log in to secure your account: http://dhl-tracking-parcel.xyz/qpki7p5tb94874 Sincerely, Bank of America Customer Service",noreply@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,2,0,0,1
EM00473,Your the office move order confirmation,"Hello, please find attached the invoice #7333 for the office move. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Wei",wei@github.com,github.com,0,0,0,0
EM00474,Team meeting notes - the design review,"Hi, this is urgent - please review and approve the the design review document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Chris",chris@gmail.com,gmail.com,0,0,0,0
EM00475,Welcome to code review,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",wei@zoom.us,zoom.us,0,0,0,0
EM00476,Invoice #9034 for holiday schedule,"Dear colleague, thank you for your email regarding holiday schedule. I have reviewed the details and will follow up with next steps by end of week. Regards, Sam",sam@hr.company.com,hr.company.com,0,0,1,0
EM00477,Schedule change for budget planning,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",neha@gmail.com,gmail.com,0,0,0,0
EM00478,Quarterly report - budget planning,"Dear colleague, thank you for your email regarding budget planning. I have reviewed the details and will follow up with next steps by end of week. Regards, Neha",neha@company.com,company.com,1,0,0,0
